HC_RANDOM_RESTART;HC;["1"];1;Griewank;6;[10000];
{90001;0;[];0;90001;1.026164814928175;[4.409288365824173, 9.121596191953564, 0.6645266949251276, 8.846299713278576, 4.845133662969541, 8.313212567289067]}
{90002;0;[];0;90002;1.0234232043140095;[4.389288365824173, 9.121596191953564, 0.6645266949251276, 8.846299713278576, 4.845133662969541, 8.313212567289067]}
{90003;0;[];0;90003;1.028923551930018;[4.429288365824172, 9.121596191953564, 0.6645266949251276, 8.846299713278576, 4.845133662969541, 8.313212567289067]}
{90004;0;[];0;90004;1.025977201321941;[4.409288365824173, 9.101596191953565, 0.6645266949251276, 8.846299713278576, 4.845133662969541, 8.313212567289067]}
{90005;0;[];0;90005;1.026361091869303;[4.409288365824173, 9.141596191953564, 0.6645266949251276, 8.846299713278576, 4.845133662969541, 8.313212567289067]}
{90006;0;[];0;90006;1.0259638471112755;[4.409288365824173, 9.121596191953564, 0.6445266949251276, 8.846299713278576, 4.845133662969541, 8.313212567289067]}
{90007;0;[];0;90007;1.026371624999683;[4.409288365824173, 9.121596191953564, 0.6845266949251276, 8.846299713278576, 4.845133662969541, 8.313212567289067]}
{90008;0;[];0;90008;1.024656561699289;[4.409288365824173, 9.121596191953564, 0.6645266949251276, 8.826299713278576, 4.845133662969541, 8.313212567289067]}
{90009;0;[];0;90009;1.027677499859772;[4.409288365824173, 9.121596191953564, 0.6645266949251276, 8.866299713278575, 4.845133662969541, 8.313212567289067]}
{90010;0;[];0;90010;1.026676158724603;[4.409288365824173, 9.121596191953564, 0.6645266949251276, 8.846299713278576, 4.825133662969542, 8.313212567289067]}
{90011;0;[];0;90011;1.0256570564995582;[4.409288365824173, 9.121596191953564, 0.6645266949251276, 8.846299713278576, 4.865133662969541, 8.313212567289067]}
{90012;0;[];0;90012;1.0259941355661069;[4.409288365824173, 9.121596191953564, 0.6645266949251276, 8.846299713278576, 4.845133662969541, 8.293212567289068]}
