ABC;ABC;["60"];1;Schwefel226;6;[10000];
{100001;0;[];0;100001;93.2165794040497;[-282.96401655747593, 361.484074947263, -163.8352174536348, 153.46620707987017, 19.091297865252045, -392.61731113960775]}
{100002;0;[];0;100002;-151.73571515174115;[-89.45217336870928, -111.31289598790363, -105.38409214172708, 264.6156621889455, 41.853393567389844, -111.92176562440079]}
{100003;0;[];0;100003;-33.49975847948558;[15.913933287248597, 371.18345051237225, 237.2990534936937, 221.37349367585318, -446.87784524999506, -7.758386206124328]}
{100004;0;[];0;100004;-563.5166644852678;[63.5207886733956, -71.4653334561184, 400.6482895754432, 50.012587268562925, 480.8119627782403, 178.06543731996487]}
{100005;0;[];0;100005;260.7068136366613;[-151.530129062966, 365.1519502080964, -121.50613491110619, -73.17685503577752, -412.8079479218005, -76.60890055053494]}
{100006;0;[];0;100006;899.2324354126954;[-481.1707506670819, -221.21420668947746, -417.25869555361896, 318.68318969510506, -385.6524677204256, -322.6770256024519]}
{100007;0;[];0;100007;-448.6893402421696;[-14.492891972788016, 39.86528102079433, -119.3440773078994, -63.32169243125338, -275.64802576106973, 220.37033761956434]}
{100008;0;[];0;100008;336.0609502036799;[408.4465508565868, 131.96716089831693, 345.0498864715772, -174.147061274559, -379.7100270486703, -197.94521919723354]}
{100009;0;[];0;100009;271.98574727259177;[180.7512901130017, -220.6694233735863, -195.2280453113109, 118.81703324199907, -396.52913276313336, 428.07730520461234]}
{100010;0;[];0;100010;1184.310303521242;[-409.3667804533743, 345.9828145018761, 309.179421340693, 105.00971491474832, -139.98983570314647, -419.81652972568327]}
{100011;0;[];0;100011;-815.5653980940413;[-28.482410847263452, 393.12784339003895, 151.9996119060304, -249.81424440952514, -122.29545928140283, 398.194184134353]}
{100012;0;[];0;100012;-237.9002568804613;[475.0287684707199, -352.36191376884915, 88.29265079917639, -220.5734829666357, -333.1850548383226, 365.2805023232131]}
{100013;0;[];0;100013;-183.68453858322232;[60.5926917572001, -110.52361801816647, 156.21898633629735, 107.33545045134929, -484.1601367086502, -117.5885767281153]}
