GWO;GWO;["30"];1;Sphere;6;[10000];
{10001;0;[];0;10001;23826.768105451938;[-5.462636053445721, -97.01958278522287, -65.48275803060622, 17.29540795764008, 6.793109019431981, -98.74643893890457]}
{10002;0;[];0;10002;25473.499491088078;[-99.1917181115892, -60.88056140021023, 64.49612764837508, -18.890543756838937, 85.33419037536757, -11.381239856462201]}
{10003;0;[];0;10003;19009.730882347118;[21.134762436057102, -72.27414232333022, -73.12535408693053, -73.27376774788729, -27.666893029597333, -43.10083097022699]}
{10004;0;[];0;10004;6694.09273234522;[7.033478051487037, -28.128027163340448, 51.82351685334794, -25.690568513322944, 35.40507980795027, -35.415182068549996]}
{10005;0;[];0;10005;11139.765626006036;[56.365080916098634, 20.550279142062735, -48.048706533798466, 13.319574880986892, -37.209092062399485, -60.57906816567555]}
{10006;0;[];0;10006;13355.770930956129;[80.71491946447219, -10.720092006667016, -52.511195020612924, -46.44471939886083, 40.724346263272594, -12.366988035322208]}
{10007;0;[];0;10007;24377.001170155898;[-23.748554640584345, 34.10533915960693, 66.15519007798972, 95.79384353914725, -85.95820684577673, -41.328564033224666]}
{10008;0;[];0;10008;23179.5563556539;[41.136198608240534, -99.44456043800625, 60.1932057077542, -53.031806572646744, -21.350612424336575, -68.60543525392242]}
{10009;0;[];0;10009;31604.780261687796;[68.7653110663644, 26.231239280489675, -58.500736559939966, -91.10972342891937, -71.63895918179226, 96.60525859104905]}
{10010;0;[];0;10010;24213.39796279418;[53.01534966860504, 73.03098384961402, 63.9316543538429, 14.641785174750765, 65.59437738919709, 86.4001470697124]}
{10011;0;[];0;10011;21446.558072488493;[76.01426996254511, -67.67181177143418, 62.5078762502645, 11.626337245521896, 18.967393908580405, -81.7725282926555]}
{10012;0;[];0;10012;12952.648626158658;[13.352543630860964, 0.8594134152278627, -33.54389959528103, -97.90470334004047, -42.48605416546478, -16.063333359421534]}
{10013;0;[];0;10013;11893.823332458576;[-89.86158655076235, -11.28865898881945, 13.215259788666984, -48.71512339215109, 29.131194170949186, -17.17125391614023]}
{10014;0;[];0;10014;23193.82599750381;[13.070218279081075, 94.1913680154048, 24.319562653321753, -59.831429601506024, 21.75958369642143, -97.50005643371279]}
{10015;0;[];0;10015;13722.50638793092;[-63.19893962174401, 34.276150388727444, 17.94832612850101, 80.79812558047863, 40.151371749812654, -9.535920072123844]}
{10016;0;[];0;10016;30529.701652293224;[-86.01446970229433, 62.95000994769603, -25.35928252746558, 59.88612351584152, 73.24568026002981, 97.84752538973234]}
{10017;0;[];0;10017;5200.12793722843;[23.56258055270861, -28.38861019414611, -45.93582418137756, -17.72862663190149, 3.4807564630207963, 37.44996308595927]}
{10018;0;[];0;10018;26865.4899780786;[-82.16669930861559, -77.05224480641857, 57.65135852656155, -1.252679705113934, 61.84730486417999, -83.82563812899564]}
{10019;0;[];0;10019;22877.167592508828;[31.79434287612196, -80.97698917975296, -49.134599277723034, 31.862515389244436, 96.92446238452035, 49.85212568513032]}
{10020;0;[];0;10020;22969.74555555056;[96.06660998868259, -16.92458553354237, 81.50840234812077, -3.281339883355301, 79.4607797297422, -22.04785806646234]}
